Text,Cipher,IC
fadnmymrhleohebydkqocezbafdkyvnlainlbhvdauihbbspelvxau,Vigenere,0.04122990915443746
lhhrwzbbtrwjoiefbohhdghgzwoennrxbymczgyamchlirezbmybgjefhf,Vigenere,0.04839685420447671
pcvwdeyaziepbvzkcccyjvvowypzbuzqobcvebycszgvmryllfkjuroy,Vigenere,0.04935064935064935
lsogfdwzajpgmcysrfhxqpbwqqoksbxwjrhebqcyopprwprdvtapvrrsc,Vigenere,0.041353383458646614
layogljlpjxsvanoxozuomoadkpoi,Vigenere,0.059113300492610835
xjjtxekvnlajurnjdysqrhxeemnvqmbxovmykwnanirursnzyd,Vigenere,0.04163265306122449
bgnpjpgetrpgqdgrcexojmnqhwzfkzpxedspqixmktwftgjyyqvfyzcxjr,Vigenere,0.03750756200846945
colyslvwxbtrihceqvtbmljdgnzqdsjgdfpgokjvfczgonjkjpqafvo,Vigenere,0.03367003367003367
zeaoyhyckhyurxzvcjdkfmrdnvdvsyfuuvobjbbknsqggfjqoxrvxbknd,Vigenere,0.03822055137844611
muoqpvmykueurkffrkkitdgclvj,Vigenere,0.037037037037037035
htxypyxsskldbaylwprlubaxfzkzswknxxqrlyvnauemfcvqk,Vigenere,0.03741496598639456
tbnffepfaxadipwhouwdirbmlywaauxbugdwkvfxwnlwokqfagdw,Vigenere,0.04751131221719457
jghsgzqlxhrwutqfuporkipartiukrutfekvjtdcgifnovtwutzfpjuao,Vigenere,0.041353383458646614
qxnmeekjvrcokabkfamocvdjngwdzuylhgxgdhgscqpdjiddjig,Vigenere,0.03686274509803922
jvaibxvahbyllazbpdptkpgbdhrqcbmvxeyfpumxarvpibmpaltxldz,Vigenere,0.04713804713804714
fsliajtzchcrgmohyxjsucauxhfoypfootsdihoqftlsyxvfeorobrsh,Vigenere,0.046103896103896105
gmycalyvvevhbgdgyhvyjjlktisehrvsiarqqonveburtyh,Vigenere,0.04440333024976873
tjnehepgvqixddckpdkrrdfaquyuewdjgbvxpxzhjtxyvhgamyj,Vigenere,0.03607843137254902
jplfxjzeqeaimxhtepoyiiiktnidtedpdhuupyksqlaibkitlxrq,Vigenere,0.0444947209653092
gfcylalngdgjjklblvtfojxwhudrgqwnvyhewzchtsnmlakuoxcd,Vigenere,0.032428355957767725
hewhzxccesyxxazpj,Vigenere,0.051470588235294115
mrmooihelkvtugblntshyrxxwhyteltanarbswcakgdtblxtddyk,Vigenere,0.0392156862745098
ajeqeixawzgvfqdjpolcouyfqfeddeahgtqklurqtofuzsdo,Vigenere,0.0398936170212766
rykhkqxykcefsykoukllbkdxwnlrdmwqfhgusussgmouiwsfwy,Vigenere,0.04653061224489796
lhronkghyrxvnhjlpwvnremrxfuloaemuoqfmvspjlbgijgkwpwrfhkvt,Vigenere,0.03634085213032581
iydovftpkvxckvutngqvuvnldkljpqpegvtcpjodmcapwjoyzv,Vigenere,0.044897959183673466
ohhnqemotydrlqixzwlqnxdxziejntwhdsdwsrjqcqphibhxs,Vigenere,0.04336734693877551
wputgnqumiktecobutypcwqmqwtfwiagnmcymjqucijmivkavkijkh,Vigenere,0.045422781271837874
pwomsbfhdoulqmkjopaetxgpxpfkcsupmzwxbuxpfxgpnwuvwdpxzumrdy,Vigenere,0.04779189352692075
fvakwxdweoxnxcvmflrntqwjnbctvoajvxwxdilnxxmbihxpfrwjnwdvvtk,Vigenere,0.05201636469900643
rhdkvltszhvenoxlklwgvffangdyppxtjfgmjfoghqqsrgtimtmgoqqs,Vigenere,0.03766233766233766
aygborkawohbvhevdlhrgrrhfuoevaacrjgrxpxtncvmegkkbvbra,Vigenere,0.05079825834542816
iltybwtaduwlilifebrxqrnouekipyqxinlkverfygwxmwhlizefdms,Vigenere,0.03838383838383838
ogugdhvvocatrofhuuzwimwvwyflgowssfifewbptgwexsdtzrszyjgl,Vigenere,0.04025974025974026
pvyklmnavbvcosjpdinvbhgeomqkxlldllvkprzgwzraqmvtj,Vigenere,0.03741496598639456
tuiwntzdttuyxvintxvrrydfpgeoaxmjhtfliypsxhrdtagpdbicbgifi,Vigenere,0.043233082706766915
jcwjwiqfoplorpqeutfmbwombpiqouomtxheqpixhsemipdgbr,Vigenere,0.044081632653061226
hpznhfpbbglubdxnzkawwmvhdvqboczwezzivwvfaqvpadyxlgqmjg,Vigenere,0.03843466107617051
xnfqzkaqgesjeiijkshcepryteibiwvtctotgimfclarxnesakwvwfuorp,Vigenere,0.03327283726557774
lunvzwoakbpbpysbqankgickxiyperphyicdhgrgijrxjxdtdupdqlkvbrkbt,Vigenere,0.0366120218579235
udrqzxzbikjklgvgjjepdcgzacqwpkvewxsonkviilphriacgviyr,Vigenere,0.036284470246734396
mgyeodxdpbrhensxt,Vigenere,0.022058823529411766
mfihqgayofybtuiauptwbnpfzdvmnbihqmkmozdyinukuaqxphdksu,Vigenere,0.03843466107617051
vgfkhsedjijmcdgqttekkgcobnp,Vigenere,0.03133903133903134
vyfrgblahvxaophcvyfggonhgdfnqgndgebvajcicxjngxbkyfvlf,Vigenere,0.050072568940493466
dycvqkzhzacewijyoczvyxovmqdaucrhmztkcnirlmycmyeuwyzccaf,Vigenere,0.050505050505050504
qlbudlyizslshwylykzaeijjvasrxaxraxsbwppobmocvlhckyqyka,Vigenere,0.039133473095737246
vcszauumhobhynauumhobykodugcabwjontdvrafkcnzflxojvht,Vigenere,0.0392156862745098
ikdeoiigvoaqdvoadefpgjbuvmtsbnlhbybshgrbfigntusqvwyin,Vigenere,0.03773584905660377
qrjbctpfryzvokmzrywvkruyxnzwvezuchmtgfyrqvlweyngbsxzgwlz,Vigenere,0.04025974025974026
qpflqscgnbxcfrxfxhwjcenxmwinwxlyfwaphgnjazkjtf,Vigenere,0.04251207729468599
gjyyztjaygvoutoldevkdazjidsuzsrdsmtuywitmfjgxxvurfnvvsvxee,Vigenere,0.041742286751361164
chsnysdhdmququggavzqufmcokasdxnojgfnbbjplmkkevwoozlcx,Vigenere,0.030478955007256895
kltxwgwqqngtszqqgzbosgicwthidcdxidcexeztnidvscxfkukzis,Vigenere,0.04612159329140461
hxfkownvfrbovmjxruzhawbuivatfheyvbghtkadyafvokkxyukaeivqj,Vigenere,0.042606516290726815
akmntgymqhnpgzfyjhfxhyciiohhkyunplbagwxzzdnmzjsvzhihodip,Vigenere,0.04220779220779221
ucqhsvrnifmpmmitgewjsjusyvdkszymirxdcqxksmiiwnydhjuqninuezilscoxjk,Vigenere,0.041025641025641026
ozybnnhdvhyerlksblifvtskzajepqkvzfxhcrkcwulvjgnowuihpgz,Vigenere,0.02962962962962963
cnmopicngdrfsdwzkthmpwawryejcfelicsawcbcpkxnw,Vigenere,0.04040404040404041
zuzlviojvigllhrdabhhujbfdlrcaldsrhgfmxcqeiigziclchujb,Vigenere,0.04716981132075472
igldgeqlggdtjitrfstdzukapougrxqzewuzexehxxitmatxgpqgln,Vigenere,0.047519217330538085
eczrmuomxbcbhxpqksxdxblmoizlrzjfiwmqkbjfueumckzbjbqkan,Vigenere,0.04262753319357093
pgjjjinhsejekknyczivoqaxhuccqayebfxrwayetfxr,Vigenere,0.03276955602536998
uuhxvxiadwxxkgvzoxsxwehukdfsplxpqfpctwgliwyafindlipp,Vigenere,0.04600301659125189
nhcwhkgudeddkrpjvlhcebcskrzciqcegelpjrukjuwfxnerhmppjvkvn,Vigenere,0.043233082706766915
yeayjwykycigwumjzwobqbixmhxlbanmdxzukhluykvqmgjjfygotht,Vigenere,0.037037037037037035
tixihmdmhlwsispwgvpjbaxtjinxdbsepauvclwwtlecumxxgwwrhxjirc,Vigenere,0.043557168784029036
gzrmmshwqkvqawgvaafwtzejgsnnqgmcecj,Vigenere,0.04201680672268908
gafruvvlgxobnxnhqjycqckzuhhxzehpzgxgyvk,Vigenere,0.04048582995951417
vlxljhucpeaofcptfsecxrcsfrxbjwffbdsgnebsuvvaemyyrcsepmgffne,Vigenere,0.046171829339567504
pyjasbqhenbqgfwaerwdfogpoemssewinnwldpxviacwwfvxsvaofmwir,Vigenere,0.041979949874686714
bxyjfxyrahlfvaxghbzmxuujtajmuvxkenjgegupvfhajnuruxmjdwdz,Vigenere,0.047402597402597405
eomymhnqvuzfybgimfpypehmutuwqilqreqfbnffqcpwliybcbf,Vigenere,0.047058823529411764
azzahhzjrjchtxvxujocxwtzldwbcfzbglfrwgxgabpqilvsjwkfupxs,Vigenere,0.03831168831168831
coxrsc,Vigenere,0.06666666666666667
gzvagmiiovnfi,Vigenere,0.0641025641025641
crtdchwmtbrxzmjafevymycuuakycboygkutyzeucvtqufyr,Vigenere,0.047872340425531915
rrsdybybgpjhgiyqlngicufdgpdprmsppdykgicfblsppwfzaeyoysuf,Vigenere,0.04935064935064935
zamibpsrobaubgvlxhlbfiqlxpmixwotvxvfpsfvrjvqxrcfqqjbkxvpsa,Vigenere,0.04597701149425287
yfiritftsvigmvmmhrhxiy,Vigenere,0.06493506493506493
qffbtapdpzsmwrdzvbvualsbvmhztobsrnuymzhuunrzmhs,Vigenere,0.045328399629972246
rtbadnnjoqqgzewzknzzazdlaxpzukwufwydhealqpdzaqeyfpbex,Vigenere,0.04716981132075472
rtnjqmltuyvkmmmnlqezvyvudrttte,Vigenere,0.059770114942528735
eblibgppmzbyfrlmpmcmdtfpmiteeczaymvovllyjbjnvlowkys,Vigenere,0.04392156862745098
nqmqlhozuhrqzilivfmzexocb,Vigenere,0.03666666666666667
kuylzfdvzojlmlknfvuyypoovnvjrjhzpyktpnl,Vigenere,0.05128205128205128
oxppahpgpgmhmvpmqqqsvxkzpubrqzubehcdquqfjklunfomwatllm,Vigenere,0.04262753319357093
afjagkyartkmkvuvspejrqmncxyuyiajwfvnvijkzdstenwfdesf,Vigenere,0.03695324283559578
wjwxofhlqzbldhhrevlciycgwsvkbmjhoqnziqwdhupovbwljhcxbaepmxb,Vigenere,0.03798947983635301
njyutivsrytmmpgbqkhfzmvkzqchgpqtgmdkgvircqyrowqhpnbvrsn,Vigenere,0.03838383838383838
mjccymkbjxwvyjcreknkrqsrbbxcxeygasfiipbkmiygpbstcdun,Vigenere,0.04072398190045249
lqtupypkfotpdveoaurbgkmhglkexfkxjktawoqnrnnmphidsjl,Vigenere,0.03137254901960784
ouifxezltrtrmltwgxnlpoocumdsbrmppgnpzlfprxnltwliumqbx,Vigenere,0.04644412191582003
anzbmmuilkcqqzzpxnpaupawxnlemkchhgtwmkndwvpjsaiprjzo,Vigenere,0.03619909502262444
othxrsactbrbfczbrhckadgsjmgkjnvhldxdueqcrakcmkaerkantcmoe,Vigenere,0.043233082706766915
acpvbhpvdbauukfjcaqjxhvfjhtodvxhefzjlfbzxnjkjixwq,Vigenere,0.04421768707482993
hbyxqkqvxcaaptehhdueopzkdbiptrxtiruadzkhzkythlpvhkhdiwtz,Vigenere,0.048701298701298704
qcobldrclnmvqvxfsthyqeugxfnwsfqtxawibmijbkiosnmsqtbaoh,Vigenere,0.03424178895877009
aovbbvyadlltdeuimhwrcehttujrhaaaxgguvxujsbpejnrcwqlmdlz,Vigenere,0.03434343434343434
ykmdamxwyngulcuidkranuksszvjhlvtfembfirqdycsozqcrljrlmdjc,Vigenere,0.03258145363408521
fdwyjtqnbrnjwkqwujqjxgiywahakvmgtquxhpvoelcovtqsgubqzvhl,Vigenere,0.03441558441558441
oewnpmuyiwrabjvatemnjitnppqrwbruuwmjkjvppsmnavjtplrw,Vigenere,0.05128205128205128
ybpejwjiqynkayynqynmeyjdtfownvqihjjsicefjpwcpemykgten,Vigenere,0.05297532656023222
kdelncgpebzyctxswvgehqncwhqcnbtlyzzjshbdjmfeiroyg,Vigenere,0.031462585034013606
lpuqaxdxuisbsgctqpvsyqclrpvldnyjviztrxuivtdddm,Vigenere,0.04154589371980676
gnjqndonpfdcdjdepagxuuijhbacdchddbewwjppxcpfefa,Vigenere,0.056429232192414434
rvagrmumahyvariujchkqaxlhgybrehlbzrmtjmxylwgbeojyezvc,Vigenere,0.040638606676342524
mmgvjcawdurreyuufnjfvtpkvlmimhseqerygwgcwjedsgalzlmb,Vigenere,0.03469079939668175
jsvlaqzjehmvozdjvazcnibktkzxzyijwteyjvcplmzdtpijvtydn,Vigenere,0.045718432510885344
jktypuuzxzwbxhbgatjktepzudarzvefzksirrjzpvthmvdaugiu,Vigenere,0.042232277526395176
xxidfkrcrhmgezkmbywfpgefomxnnsevlqfixysvmhmfawhyxlxpmf,Vigenere,0.04472396925227114
quesabaxkwgcvhfwvoqgkmiggvvlhzmchdlwpghtmhsuwbjibjmcgk,Vigenere,0.04122990915443746
bcoqaumactmqjmuipy,Vigenere,0.0457516339869281
rfjmbcpeqeyknkmjogkdvpfjnatlmxmybyzwjgykpbripywstzj,Vigenere,0.038431372549019606
fmqdsoaijskinqpdjqwyqpajbfibdqkpfmtlnujptcmrzqzotnm,Vigenere,0.042352941176470586
dvsbnkwgwxlsodcstwnamsfcjsbzhbkwzxacrcpaykcumlshrvogw,Vigenere,0.03991291727140784
qrvrlqbvribsrktubnbfoaidbvtubaxfkbcnxltuyjckhrkxbeog,Vigenere,0.048265460030165915
skxissedonmuvmeeifxisrtiywitgisecgisvatjwfwuctlvbjsmriiic,Vigenere,0.06015037593984962
mupwyszlhywfmjtuworviuykpsqyydiydzkkrktpjxmuibjayptnjb,Vigenere,0.04332634521313766
bsmmrcazaoqauozvutyabstrzeysnlwldpdauouzzegmaybfrufl,Vigenere,0.04524886877828054
ybsntjrtrpraslouvksrhpjcwjvlbzhqqcyoknijocuvpcrrilhczwb,Vigenere,0.04107744107744108
iwtrjbsogeaumxkexitijwygdgczqjjrnhxirfhshjegcffvwdjxb,Vigenere,0.038461538461538464
rkrubrssmvzkujxrizxorqvfbrkrffvkhiotissqpjoocybguygqo,Vigenere,0.047895500725689405
dxgvuddmrhebculbgfpmdrayanyddkkqytsobenfrwuekofccmyn,Vigenere,0.038461538461538464
dhdubuebjxrpgfpshvjxdjcdgokypemwjefgabwzzjpklvvjvftorna,Vigenere,0.03636363636363636
xjgunwdexbbqukgviucnuhlsujbwdnqzvbdbrogyevgncigdfisenef,Vigenere,0.04377104377104377
wwmugnutwvvhyomwqqjcfjfjtxqpphfqqikqqdupikpfynuajij,Vigenere,0.050980392156862744
jlxsuhgmtwuyvqcupmwigskcoonpbmbkionjjsthjtrjokmovqhkrck,Vigenere,0.04040404040404041
mxwwbuynrapredalguypgmtqfupmmtdrifszgjntvvmxojljxfnw,Vigenere,0.033936651583710405
eamrjkaozselkzyxxxkdgadaqgjwvhnxgaygifziykqiftkkugaxitpp,Vigenere,0.044805194805194806
jsyyheyqjbcsueqlzuejcbwoqgdkeordkunmbpuhryijlwsqwzmbpelc,Vigenere,0.03896103896103896
fmvtiwsdnexvsfxanmxrgpbxsinexomybznhdlbgbnhqnetaeupvtx,Vigenere,0.04262753319357093
rcsxdtfephmrvmvhwfruyzxqhzptfgkxuujkbifhpglgzadvqffh,Vigenere,0.038461538461538464
xkydlraykvkptdabhpvztjmadofpwzbdqmlrwjglfoqsglwbypyaknmxy,Vigenere,0.03696741854636591
rwvcmwiowikvaafxjiwjiztewjkduaikyfghqybvhwrabdbcfahmgobvj,Vigenere,0.043233082706766915
susbdrhudvvhzaaxqfldsvsmebwgotexwblxljwxdhmukebxmklxym,Vigenere,0.04332634521313766
vrrfnflhdficgzmxnkijreierkpjyzqjwligbfarwaqcusdzxrglbl,Vigenere,0.0363382250174703
poerqlclueqygmrbjipryfyqrcnmioyyljywyznrwzblvpeqnsgnai,Vigenere,0.04612159329140461
kpawyhysjmsyycjsvehfquyavuczdqxkwpbrcftkajpcoasweisdeiy,Vigenere,0.03973063973063973
fkbgkvflimrorilluxffgrczmrdunilwqbhbzcdxhxltdibkeevfkjrkqd,Vigenere,0.04234724742891712
hkhgfpgjjwsnhsmpzsubtxdiimcztpbowdnjahgvqbwemsehrxelkbkfjn,Vigenere,0.03327283726557774
poyvjinbucmzyymgvepdicmyjcpokfnkibjmnmdjlpzbcymmnhcz,Vigenere,0.05429864253393665
fhbhptruapfqeptgzxaeggitbqzqjdrwmnaupwasemqmufkqfkfcfuohe,Vigenere,0.041353383458646614
gdnbcdrbvhcalhwcwtezhcznbrjvidkvnefcgaddow,Vigenere,0.04645760743321719
xschopingjhbcevordttepxtretdqppddpyiocxtrpetklmcwk,Vigenere,0.04897959183673469
ntktxsfyzynxjrlgmdlofzugyxelxbcbcunbsxtuhnvropnnclgeqx,Vigenere,0.041928721174004195
oboqzmmiaiamebjivfsbsiamxxnzqqojwvizotebpafqypqxooavbtp,Vigenere,0.052525252525252523
mpywbmnovevznpvnypkdxkncffzcftfivglpctxzervmmvnmvzmka,Vigenere,0.05370101596516691
lfmpyqkbwbjqktmdnumfwukmeylyyqwglnffdlwwntxrpeirnpvikgkc,Vigenere,0.04155844155844156
xpagxpnhrstuxzridfetdbzeithbwodtoblygshseoyqiyzgdcwhxxeu,Vigenere,0.03831168831168831
nsesvvyprfngipmbeatsimutvyamrfphiuyqleagrozwyxruksewvtp,Vigenere,0.037037037037037035
mjzgjlpxlepyctmsolynahlytsauyqzwsqbysfkfyyyryfwlzkagii,Vigenere,0.04891684136967156
akazgriwpdambrjzospwdhgculndrzvgddjamhjsxdahjwgkurowgkt,Vigenere,0.04511784511784512
rweuwxwjtcnwffplqxixnhhswcmriescgwh,Vigenere,0.05042016806722689
rrbkvrbvcvpjcpbubtxildervpniiunlnnvyyiqoezoazffc,Vigenere,0.041666666666666664
xrnceznzghnwedzgmxnqjphsceagndbxqfmchhxqexvqdcadfndnm,Vigenere,0.055152394775036286
wlkvovtdygyacppterhjupdrcbczgdrvigppzevyqzypejwpfztgy,Vigenere,0.047895500725689405
wswdeigiwdyksmvsjunidpavcxshevjsryjlsmwiimxllmhu,Vigenere,0.047872340425531915
xefyiqvfdzgzqdcljfypqkuivqppymhkkkikvurpvsdxywydddvkrcvb,Vigenere,0.05064935064935065
wwfwlskwiffmocktoheeoecxvhdkhajjxaoschgmuuscdslhgxdmrfe,Vigenere,0.04242424242424243
tfuihkoegjvwjwbmpkuiwwxmmvzedorhmziitspxxprehkltdbnx,Vigenere,0.03544494720965309
thnfmvkdwsllshldaaodhlhdzutmzhamhdzthmzuabcvuuht,Vigenere,0.0673758865248227
vwtptppsnkmkebuiexixkzziizpxydvvzuaswqnhpqgfviwejhqq,Vigenere,0.04147812971342383
lkziguhsrspkkgqyniwfmtzdiiznkcokmkpyguqupukzzyxuw,Vigenere,0.05187074829931973
ilrarzcmmyozveredkrvpeih,Vigenere,0.04710144927536232
